1	19 
2	34 
3	27 
4	5 
5	3 
6	7 
7	28 
8	22 
9	13 
10	15 
11	19 
12	29 
13	17 
14	21 
15	19 
16	27 
17	14 
18	2 
19	31 
20	29 
21	24 
22	26 
23	38 
24	15 
25	13 
26	15 
27	28 
28	30 
29	2 
30	10 
31	39 
32	8 
33	32 
34	35 
35	4 
36	19 
37	9 
38	15 
39	21 
40	10 
41	7 
42	29 
43	18 
44	34 
45	15 
46	35 
47	33 
48	38 
49	21 
50	12 
51	27 
52	7 
53	16 
54	29 
55	10 
56	39 
57	12 
58	33 
59	26 
60	37 
61	15 
62	32 
63	10 
64	19 
65	29 
66	36 
67	22 
68	21 
69	9 
70	19 
71	24 
72	32 
73	3 
74	6 
75	10 
76	39 
77	8 
78	37 
79	12 
80	3 
81	34 
82	7 
83	29 
84	23 
85	19 
86	3 
87	32 
88	10 
89	34 
90	35 
91	38 
92	12 
93	39 
94	6 
95	12 
96	32 
97	25 
98	29 
99	26 
100	16 
101	12 
102	19 
103	27 
104	24 
105	37 
106	6 
107	38 
108	10 
109	37 
110	17 
111	17 
112	6 
113	33 
114	13 
115	24 
116	6 
117	23 
118	30 
119	26 
120	12 
121	7 
122	6 
123	22 
124	4 
125	17 
126	15 
127	15 
128	33 
129	8 
130	39 
131	15 
132	1 
133	31 
134	3 
135	38 
136	12 
137	6 
138	18 
139	14 
140	20 
141	21 
142	6 
143	19 
144	6 
145	38 
146	6 
147	3 
148	27 
149	37 
150	27 
151	33 
152	6 
153	15 
154	17 
155	3 
156	32 
157	31 
158	32 
159	27 
160	20 
161	33 
162	39 
163	38 
164	29 
165	39 
166	33 
167	10 
168	2 
169	7 
170	38 
171	38 
172	27 
173	5 
174	3 
175	23 
176	27 
177	3 
178	15 
179	3 
180	1 
181	32 
182	11 
183	7 
184	23 
185	33 
186	39 
187	19 
188	23 
189	32 
190	10 
191	29 
192	27 
193	32 
194	27 
195	39 
196	10 
197	33 
198	32 
199	8 
200	21 
201	14 
202	22 
203	38 
204	39 
205	13 
206	2 
207	7 
208	32 
209	36 
210	36 
211	34 
212	32 
213	20 
214	17 
215	22 
216	33 
217	27 
218	29 
219	6 
220	38 
221	29 
222	17 
223	27 
224	10 
225	19 
226	19 
227	28 
228	39 
229	5 
230	33 
231	10 
232	6 
233	18 
234	23 
235	33 
236	9 
237	15 
238	17 
239	38 
240	8 
241	33 
242	17 
243	5 
244	24 
245	38 
246	34 
247	21 
248	27 
249	7 
250	37 
251	38 
252	22 
253	6 
254	31 
255	17 
256	7 
257	39 
258	39 
259	3 
260	27 
261	36 
262	6 
263	20 
264	26 
265	37 
266	29 
267	17 
268	9 
269	29 
270	38 
271	12 
272	31 
273	32 
274	29 
275	37 
276	19 
277	21 
278	19 
279	5 
280	35 
281	24 
282	8 
283	20 
284	19 
285	18 
286	23 
287	27 
288	24 
289	19 
290	3 
291	36 
292	34 
293	37 
294	20 
295	34 
296	33 
297	5 
298	12 
299	23 
300	32 
301	38 
302	15 
