1	18 
2	45 
3	16 
4	7 
5	42 
6	24 
7	16 
8	28 
9	45 
10	42 
11	33 
12	7 
13	22 
14	20 
15	19 
16	5 
17	15 
18	41 
19	25 
20	34 
21	29 
22	11 
23	13 
24	10 
25	31 
26	20 
27	42 
28	37 
29	9 
30	42 
31	19 
32	33 
33	38 
34	2 
35	7 
36	7 
37	29 
38	40 
39	44 
40	36 
41	46 
42	24 
43	13 
44	27 
45	36 
46	5 
47	13 
48	45 
49	45 
50	29 
51	42 
52	34 
53	29 
54	28 
55	30 
56	19 
57	22 
58	21 
59	36 
60	26 
61	45 
62	5 
63	36 
64	2 
65	7 
66	42 
67	11 
68	40 
69	29 
70	8 
71	1 
72	9 
73	34 
74	28 
75	10 
76	29 
77	19 
78	41 
79	7 
80	27 
81	10 
82	15 
83	7 
84	41 
85	8 
86	35 
87	29 
88	37 
89	26 
90	30 
91	33 
92	40 
93	38 
94	20 
95	34 
96	19 
97	11 
98	34 
99	28 
100	39 
101	36 
102	25 
103	36 
104	36 
105	43 
106	30 
107	43 
108	27 
109	10 
110	23 
111	42 
112	20 
113	24 
114	14 
115	6 
116	33 
117	5 
118	29 
119	19 
120	12 
121	45 
122	14 
123	7 
124	35 
125	39 
126	5 
127	46 
128	4 
129	43 
130	21 
131	44 
132	32 
133	20 
134	9 
135	36 
136	36 
137	13 
138	44 
139	20 
140	28 
141	7 
142	34 
143	2 
144	29 
145	14 
146	29 
147	20 
148	13 
149	30 
150	5 
151	32 
152	28 
153	30 
154	33 
155	7 
156	10 
157	7 
158	4 
159	19 
160	32 
161	32 
162	2 
163	20 
164	30 
165	36 
166	6 
167	43 
168	22 
169	45 
170	21 
171	20 
172	34 
173	20 
174	2 
175	8 
176	45 
177	4 
178	8 
179	16 
180	9 
181	21 
182	7 
183	27 
184	11 
185	28 
186	31 
187	33 
188	24 
189	19 
190	43 
191	32 
192	10 
193	13 
194	33 
195	31 
196	9 
197	9 
198	31 
199	26 
200	34 
201	39 
202	28 
203	21 
204	6 
205	32 
206	41 
207	7 
208	42 
209	4 
210	41 
