1	25 
2	20 
3	26 
4	29 
5	34 
6	21 
7	21 
8	8 
9	4 
10	19 
11	34 
12	11 
13	6 
14	33 
15	2 
16	10 
17	24 
18	28 
19	34 
20	7 
21	13 
22	31 
23	13 
24	4 
25	23 
26	8 
27	30 
28	21 
29	3 
30	18 
31	12 
32	14 
33	1 
34	32 
35	9 
36	23 
37	4 
38	2 
39	7 
40	22 
41	3 
42	18 
43	28 
44	22 
45	28 
46	30 
47	16 
48	14 
49	34 
50	31 
51	25 
52	17 
53	17 
54	33 
55	23 
56	22 
57	2 
58	1 
59	1 
60	34 
61	15 
62	29 
63	28 
64	21 
65	16 
66	2 
67	31 
68	26 
69	6 
70	3 
71	7 
72	19 
73	27 
74	32 
75	21 
76	29 
77	14 
78	31 
79	31 
80	8 
81	13 
82	10 
83	18 
84	20 
85	20 
86	30 
87	13 
88	18 
89	16 
90	31 
91	26 
92	26 
93	6 
94	32 
95	10 
96	16 
97	16 
98	29 
99	1 
100	16 
101	21 
102	28 
103	7 
104	32 
105	17 
106	13 
107	15 
108	5 
109	25 
110	15 
111	15 
112	28 
113	30 
114	11 
115	14 
116	27 
117	7 
118	1 
119	17 
120	25 
121	1 
122	13 
123	2 
124	31 
125	30 
126	20 
127	12 
128	8 
129	14 
130	8 
131	28 
132	15 
133	30 
134	9 
135	5 
136	5 
137	22 
138	6 
139	2 
140	25 
141	34 
142	24 
143	5 
144	11 
145	14 
146	28 
147	34 
148	8 
149	9 
150	3 
151	28 
152	8 
153	13 
154	12 
155	16 
156	2 
157	16 
158	19 
159	8 
160	15 
161	34 
162	20 
163	17 
164	1 
165	16 
166	2 
167	16 
168	4 
169	11 
170	20 
171	32 
172	7 
173	27 
174	7 
175	18 
176	11 
177	28 
178	14 
179	1 
180	28 
181	3 
182	22 
183	12 
184	26 
185	25 
186	25 
187	16 
188	21 
189	12 
190	6 
191	4 
192	31 
193	17 
194	3 
195	2 
196	32 
197	27 
198	11 
199	6 
200	19 
201	23 
202	14 
203	17 
204	32 
205	4 
206	30 
207	16 
208	29 
209	25 
210	2 
211	33 
212	16 
213	10 
214	31 
215	10 
216	17 
217	4 
218	15 
219	31 
220	3 
221	21 
222	13 
223	22 
224	18 
225	24 
226	32 
227	5 
228	15 
229	21 
230	2 
231	9 
232	10 
233	21 
234	7 
235	5 
236	29 
237	14 
238	28 
239	23 
240	2 
241	4 
242	33 
243	12 
244	16 
245	28 
246	15 
247	29 
248	24 
249	9 
250	26 
251	8 
252	13 
253	16 
254	30 
255	23 
256	15 
257	22 
258	10 
259	4 
260	21 
261	15 
262	30 
263	9 
264	17 
265	23 
266	5 
267	15 
268	17 
269	16 
270	6 
271	13 
272	22 
273	32 
274	5 
275	19 
276	29 
277	6 
278	34 
279	18 
280	30 
281	16 
282	21 
283	12 
284	26 
285	21 
286	13 
287	9 
288	34 
289	11 
290	14 
291	18 
292	24 
293	10 
294	17 
295	34 
296	3 
297	13 
298	13 
