1	1 
2	7 
3	34 
4	2 
5	27 
6	33 
7	6 
8	14 
9	38 
10	28 
11	18 
12	20 
13	3 
14	30 
15	28 
16	34 
17	38 
18	30 
19	5 
20	38 
21	27 
22	25 
23	14 
24	3 
25	11 
26	9 
27	11 
28	25 
29	1 
30	13 
31	5 
32	12 
33	28 
34	3 
35	25 
36	4 
37	6 
38	33 
39	21 
40	3 
41	18 
42	21 
43	38 
44	28 
45	18 
46	32 
47	27 
48	37 
49	21 
50	16 
51	38 
52	33 
53	23 
54	37 
55	1 
56	22 
57	34 
58	12 
59	28 
60	7 
61	31 
62	26 
63	28 
64	14 
65	18 
66	15 
67	26 
68	9 
69	30 
70	31 
71	29 
72	22 
73	12 
74	14 
75	6 
76	16 
77	22 
78	27 
79	2 
80	23 
81	26 
82	27 
83	28 
84	2 
85	19 
86	8 
87	25 
88	18 
89	24 
90	9 
91	3 
92	2 
93	18 
94	10 
95	12 
96	36 
97	37 
98	2 
99	24 
100	4 
101	27 
102	2 
103	10 
104	3 
105	27 
106	1 
107	35 
108	9 
109	16 
110	16 
111	15 
112	27 
113	12 
114	10 
115	12 
116	14 
117	25 
118	9 
119	13 
120	16 
121	25 
122	33 
123	37 
124	28 
125	35 
126	34 
127	13 
128	33 
129	21 
130	26 
131	29 
132	8 
133	2 
134	36 
135	11 
136	27 
137	17 
138	12 
139	21 
140	22 
141	29 
142	5 
143	30 
144	34 
145	24 
146	31 
147	5 
148	16 
149	32 
150	29 
151	19 
152	8 
153	1 
154	25 
155	7 
156	22 
157	32 
158	3 
159	14 
160	19 
161	25 
162	27 
163	16 
164	3 
165	29 
166	28 
167	2 
168	2 
169	9 
170	28 
171	19 
172	32 
173	4 
174	4 
175	25 
176	12 
177	36 
178	4 
179	28 
180	29 
181	4 
182	5 
183	2 
184	9 
185	36 
186	38 
187	25 
188	3 
189	20 
190	3 
191	2 
192	8 
193	25 
194	16 
195	29 
196	3 
197	2 
198	19 
199	30 
200	12 
201	21 
202	13 
203	29 
204	27 
205	36 
206	3 
207	36 
208	32 
209	35 
210	14 
211	25 
212	15 
213	36 
214	12 
215	9 
216	36 
217	3 
218	33 
219	12 
220	17 
221	28 
222	27 
223	30 
224	1 
225	36 
226	12 
227	36 
228	33 
229	28 
230	1 
231	24 
232	34 
233	11 
234	1 
235	20 
236	7 
237	29 
238	15 
239	9 
240	14 
241	25 
242	19 
243	19 
244	20 
245	27 
246	37 
247	18 
248	28 
249	16 
250	32 
251	36 
252	21 
253	7 
254	28 
255	26 
256	8 
257	38 
258	2 
259	23 
260	16 
261	12 
262	28 
263	30 
264	25 
265	22 
266	3 
267	23 
268	25 
269	35 
270	36 
271	12 
272	16 
273	19 
274	20 
275	38 
276	14 
277	18 
278	25 
279	27 
280	2 
281	34 
282	5 
283	6 
284	27 
285	2 
286	13 
287	37 
288	15 
289	3 
290	24 
291	7 
292	33 
293	1 
294	23 
295	19 
296	19 
297	27 
298	16 
299	25 
300	22 
301	3 
302	5 
303	29 
304	23 
305	28 
306	18 
307	36 
308	21 
309	24 
310	24 
311	22 
312	12 
313	6 
314	16 
315	12 
316	34 
317	28 
318	22 
319	8 
320	18 
321	13 
322	28 
323	8 
324	27 
325	13 
326	1 
327	5 
328	29 
329	2 
330	5 
331	8 
332	33 
333	38 
334	16 
335	1 
336	31 
337	13 
338	28 
339	14 
340	16 
341	9 
342	2 
343	37 
344	25 
345	38 
346	25 
347	1 
348	1 
349	1 
350	31 
351	28 
352	32 
353	4 
354	29 
355	25 
356	16 
357	12 
358	25 
359	28 
360	2 
361	12 
362	16 
363	3 
364	34 
365	30 
366	8 
367	2 
368	26 
369	2 
370	24 
371	24 
372	32 
373	19 
374	5 
375	16 
376	18 
377	9 
378	25 
379	8 
380	12 
381	27 
382	36 
383	10 
384	28 
385	38 
386	1 
387	16 
388	16 
389	33 
390	2 
391	4 
392	22 
393	3 
394	5 
395	3 
396	32 
397	38 
398	33 
399	27 
400	3 
401	11 
402	9 
403	7 
404	32 
405	27 
406	32 
407	5 
408	18 
409	9 
410	33 
411	35 
412	3 
413	25 
414	1 
415	10 
416	3 
417	33 
418	33 
419	23 
420	1 
421	9 
422	2 
423	4 
424	16 
425	22 
426	3 
427	32 
428	14 
429	21 
430	2 
431	17 
432	36 
433	36 
434	23 
435	23 
436	29 
437	1 
438	32 
439	28 
440	38 
441	1 
442	8 
443	28 
444	32 
445	32 
446	33 
447	29 
448	21 
449	36 
450	32 
451	5 
452	14 
453	37 
454	30 
455	11 
456	27 
457	36 
458	3 
459	19 
460	25 
461	17 
462	27 
463	4 
464	13 
465	12 
466	7 
467	24 
468	28 
469	1 
470	1 
471	29 
472	27 
473	36 
474	30 
475	29 
476	8 
477	15 
478	13 
479	21 
480	13 
481	30 
482	25 
483	25 
484	1 
485	32 
486	7 
487	3 
488	11 
489	36 
490	15 
491	3 
492	33 
493	32 
494	10 
495	13 
496	28 
497	27 
498	7 
499	20 
500	30 
501	1 
502	33 
503	14 
504	36 
505	18 
506	15 
507	31 
508	16 
509	19 
510	31 
511	32 
512	37 
513	8 
514	23 
515	3 
516	18 
517	30 
518	22 
519	4 
520	31 
521	29 
522	25 
523	29 
524	20 
525	14 
526	9 
527	26 
528	19 
529	28 
530	32 
531	3 
532	27 
533	33 
534	14 
535	16 
536	22 
537	21 
538	27 
539	13 
540	20 
541	35 
542	17 
543	28 
544	6 
545	16 
546	2 
547	11 
548	3 
549	14 
550	32 
551	25 
552	29 
553	5 
554	34 
555	21 
556	5 
557	23 
558	25 
559	21 
560	36 
561	20 
562	36 
563	16 
564	12 
565	17 
566	21 
567	23 
568	12 
569	3 
570	1 
571	12 
572	25 
573	16 
574	29 
575	8 
576	25 
577	4 
578	26 
579	25 
580	22 
581	2 
582	13 
583	25 
584	12 
585	16 
586	10 
587	22 
588	22 
589	16 
590	25 
591	14 
592	21 
593	38 
594	25 
595	1 
596	25 
597	38 
598	33 
599	21 
600	29 
601	18 
602	34 
603	12 
604	3 
605	22 
606	18 
607	28 
608	38 
609	28 
610	23 
611	34 
612	5 
613	36 
614	29 
615	31 
616	25 
617	38 
618	1 
619	1 
620	29 
621	23 
622	1 
623	16 
624	14 
625	12 
626	29 
627	15 
628	27 
629	7 
630	22 
631	13 
632	27 
633	16 
634	3 
635	37 
636	1 
637	1 
638	21 
639	36 
640	27 
641	14 
642	9 
643	9 
644	17 
645	1 
646	2 
647	25 
648	15 
649	36 
650	3 
651	14 
652	2 
653	14 
654	13 
655	33 
656	35 
657	12 
658	29 
659	9 
660	35 
661	30 
662	26 
663	31 
664	3 
665	5 
666	28 
667	6 
668	1 
669	10 
670	3 
671	14 
672	23 
673	32 
674	36 
675	31 
676	29 
677	2 
678	16 
679	26 
680	14 
681	9 
682	38 
683	20 
684	36 
685	25 
686	13 
687	27 
688	5 
689	28 
690	8 
691	27 
692	33 
