1	17 
2	21 
3	30 
4	21 
5	10 
6	4 
7	30 
8	2 
9	41 
10	19 
11	15 
12	2 
13	38 
14	9 
15	5 
16	13 
17	34 
18	9 
19	6 
20	36 
21	24 
22	19 
23	11 
24	22 
25	41 
26	14 
27	14 
28	29 
29	31 
30	15 
31	19 
32	27 
33	11 
34	36 
35	25 
36	16 
37	24 
38	38 
39	14 
40	34 
41	11 
42	11 
43	38 
44	1 
45	23 
46	22 
47	34 
48	33 
49	24 
50	38 
51	11 
52	24 
53	23 
54	38 
55	17 
56	38 
57	2 
58	34 
59	34 
60	5 
61	27 
62	21 
63	11 
64	20 
65	2 
66	30 
67	19 
68	10 
69	19 
70	41 
71	5 
72	3 
73	8 
74	4 
75	29 
76	22 
77	41 
78	35 
79	22 
80	38 
81	12 
82	4 
83	17 
84	35 
85	27 
86	38 
87	20 
88	8 
89	2 
90	31 
91	2 
92	5 
93	23 
94	22 
95	8 
96	35 
97	30 
98	15 
99	34 
100	10 
101	29 
102	21 
103	5 
104	29 
105	31 
106	33 
107	28 
108	39 
109	23 
110	6 
111	10 
112	12 
113	8 
114	32 
115	27 
116	24 
117	24 
118	14 
119	7 
120	32 
121	41 
122	28 
123	3 
124	36 
125	12 
126	8 
127	39 
128	26 
129	35 
130	8 
131	8 
132	37 
133	22 
134	24 
135	13 
136	30 
137	20 
138	7 
139	21 
140	30 
141	5 
142	14 
143	5 
144	23 
145	18 
146	7 
147	5 
148	7 
149	25 
150	11 
151	35 
152	37 
153	23 
154	24 
155	12 
156	9 
157	9 
158	7 
159	13 
160	26 
161	27 
162	39 
163	8 
164	18 
165	10 
166	37 
167	4 
168	32 
169	21 
170	14 
171	13 
172	2 
173	16 
174	10 
175	38 
176	25 
177	8 
178	11 
179	21 
180	38 
181	40 
182	15 
183	3 
184	11 
185	22 
186	36 
187	10 
188	8 
189	34 
190	38 
191	38 
192	3 
193	41 
194	24 
195	41 
196	17 
197	34 
198	20 
199	6 
200	17 
201	30 
202	7 
203	20 
204	13 
205	38 
206	21 
207	10 
208	32 
209	35 
210	6 
211	7 
212	19 
213	10 
214	1 
215	10 
216	27 
217	12 
218	2 
219	39 
220	16 
221	21 
222	39 
223	36 
224	17 
225	29 
226	1 
227	14 
228	2 
229	14 
230	27 
231	38 
232	41 
233	27 
234	29 
235	39 
236	16 
237	16 
238	4 
239	27 
240	37 
241	18 
242	19 
243	16 
244	22 
245	20 
246	8 
247	30 
248	8 
249	28 
250	25 
251	4 
252	14 
253	16 
254	12 
255	28 
256	35 
257	16 
258	41 
259	30 
260	28 
261	21 
262	30 
263	21 
264	1 
265	5 
266	31 
267	27 
268	13 
269	21 
270	33 
271	14 
272	3 
273	30 
274	18 
275	2 
276	5 
277	31 
278	20 
279	36 
280	34 
281	3 
282	14 
283	14 
284	4 
285	40 
286	9 
287	23 
288	7 
289	36 
290	2 
291	14 
292	16 
293	36 
294	14 
295	12 
296	10 
297	24 
298	38 
299	29 
300	13 
301	12 
302	27 
303	10 
304	24 
305	26 
306	2 
307	8 
308	38 
309	32 
310	18 
311	38 
312	3 
313	3 
314	40 
315	39 
316	25 
317	24 
318	12 
319	16 
320	10 
321	35 
322	13 
323	15 
324	19 
325	36 
326	14 
327	29 
328	11 
329	2 
330	19 
331	2 
332	10 
333	36 
334	41 
335	8 
336	3 
337	10 
338	20 
339	40 
340	30 
341	14 
342	2 
