1	37 
2	13 
3	1 
4	6 
5	43 
6	29 
7	27 
8	25 
9	8 
10	1 
11	39 
12	5 
13	20 
14	32 
15	16 
16	25 
17	22 
18	31 
19	27 
20	2 
21	40 
22	16 
23	42 
24	16 
25	25 
26	5 
27	15 
28	35 
29	20 
30	1 
31	21 
32	31 
33	4 
34	12 
35	20 
36	9 
37	9 
38	33 
39	28 
40	13 
41	29 
42	5 
43	16 
44	12 
45	2 
46	29 
47	33 
48	10 
49	9 
50	23 
51	26 
52	25 
53	29 
54	32 
55	21 
56	36 
57	15 
58	1 
59	9 
60	2 
61	35 
62	29 
63	26 
64	19 
65	41 
66	11 
67	36 
68	13 
69	22 
70	14 
71	5 
72	4 
73	17 
74	5 
75	5 
76	14 
77	38 
78	38 
79	12 
80	26 
81	21 
82	13 
83	18 
84	3 
85	9 
86	35 
87	3 
88	23 
89	10 
90	2 
91	14 
92	1 
93	37 
94	44 
95	35 
96	27 
97	28 
98	29 
99	38 
100	36 
101	25 
102	33 
103	23 
104	43 
105	42 
106	1 
107	18 
108	39 
109	36 
110	36 
111	13 
112	28 
113	23 
114	24 
115	38 
116	27 
117	20 
118	20 
119	34 
120	42 
121	9 
122	2 
123	20 
124	15 
125	17 
126	13 
127	10 
128	40 
129	24 
130	26 
131	41 
132	7 
133	6 
134	34 
135	32 
136	1 
137	27 
138	28 
139	14 
140	38 
141	16 
142	6 
143	35 
144	16 
145	29 
146	31 
147	35 
148	37 
149	16 
150	9 
151	31 
152	36 
153	25 
154	43 
155	2 
156	39 
157	42 
158	27 
159	5 
160	31 
161	29 
162	10 
163	30 
164	22 
165	19 
166	12 
167	3 
168	29 
169	33 
170	2 
171	29 
172	27 
173	42 
174	9 
175	39 
176	15 
177	19 
178	6 
179	5 
180	13 
181	1 
182	13 
183	32 
184	32 
185	10 
186	5 
187	37 
188	36 
189	38 
190	25 
191	9 
192	36 
193	8 
194	6 
195	27 
196	29 
197	19 
198	38 
199	2 
200	21 
201	29 
202	22 
203	35 
204	30 
205	39 
206	37 
207	44 
208	8 
209	1 
210	18 
211	27 
212	34 
213	29 
214	28 
215	38 
216	16 
217	35 
218	29 
219	23 
220	9 
221	29 
222	37 
223	19 
224	1 
225	29 
226	44 
227	27 
228	11 
229	7 
230	38 
231	31 
232	32 
233	9 
234	23 
235	42 
236	9 
237	23 
238	18 
239	9 
240	7 
241	39 
242	13 
243	24 
244	36 
245	20 
246	9 
247	16 
248	31 
249	37 
250	1 
251	41 
252	42 
253	10 
254	13 
255	22 
256	1 
257	39 
258	42 
259	32 
260	35 
261	41 
262	15 
263	7 
264	25 
265	26 
