1	8 
2	11 
3	19 
4	37 
5	26 
6	9 
7	34 
8	25 
9	8 
10	4 
11	25 
12	9 
13	30 
14	31 
15	6 
16	10 
17	9 
18	16 
19	34 
20	8 
21	14 
22	19 
23	19 
24	5 
25	28 
26	12 
27	32 
28	11 
29	35 
30	10 
31	33 
32	11 
33	28 
34	11 
35	11 
36	13 
37	23 
38	35 
39	7 
40	12 
41	33 
42	11 
43	28 
44	33 
45	29 
46	28 
47	37 
48	35 
49	8 
50	21 
51	12 
52	29 
53	33 
54	16 
55	25 
56	12 
57	29 
58	6 
59	29 
60	6 
61	6 
62	37 
63	4 
64	14 
65	1 
66	15 
67	17 
68	17 
69	23 
70	10 
71	18 
72	2 
73	3 
74	22 
75	15 
76	29 
77	22 
78	3 
79	5 
80	33 
81	13 
82	11 
83	9 
84	31 
85	23 
86	32 
87	27 
88	33 
89	9 
90	11 
91	27 
92	23 
93	6 
94	16 
95	17 
96	17 
97	18 
98	35 
99	19 
100	34 
101	2 
102	12 
103	32 
104	8 
105	36 
106	10 
107	20 
108	37 
109	6 
110	7 
111	24 
112	27 
113	37 
114	35 
115	34 
116	16 
117	17 
118	5 
119	21 
120	5 
121	9 
122	10 
123	4 
124	20 
125	28 
126	18 
127	17 
128	30 
129	34 
130	4 
131	16 
132	33 
133	33 
134	19 
135	31 
136	9 
137	9 
138	36 
139	24 
140	7 
141	23 
142	9 
143	29 
144	17 
145	5 
146	9 
147	29 
148	17 
149	33 
150	28 
151	22 
152	22 
153	27 
154	32 
155	7 
156	19 
157	22 
158	8 
159	7 
160	9 
161	30 
162	32 
163	5 
164	19 
165	36 
166	26 
167	34 
168	29 
169	17 
170	34 
171	32 
172	19 
173	19 
174	3 
175	28 
176	21 
177	1 
178	10 
179	29 
180	20 
181	26 
182	30 
183	32 
184	17 
185	16 
186	16 
187	8 
188	31 
189	23 
190	31 
191	20 
192	6 
193	34 
194	36 
195	34 
196	21 
197	2 
198	19 
199	4 
200	22 
201	5 
202	35 
203	33 
204	12 
205	20 
206	10 
207	16 
208	17 
209	1 
210	18 
211	33 
212	31 
213	31 
